587,Billy Evangelista,http://www.fightmetric.com/fighter-details/9766ed20b68c7c33
588,Doug Evans,http://www.fightmetric.com/fighter-details/d3de4a24f7eefac8
589,Rashad Evans,http://www.fightmetric.com/fighter-details/ee779c43a8926d52
590,Ashlee Evans-Smith,http://www.fightmetric.com/fighter-details/fc6e681bf6658faf
591,Dan Evensen,http://www.fightmetric.com/fighter-details/dd8aec6de7035943
592,Tonya Evinger,http://www.fightmetric.com/fighter-details/b12a1d19ee383b7c
593,Jessica Eye,http://www.fightmetric.com/fighter-details/f72465a784c1b084
595,Edward Faaloloto,http://www.fightmetric.com/fighter-details/6224e8d0a34264eb
596,Urijah Faber,http://www.fightmetric.com/fighter-details/78114b7199cef90c
597,Wagnney Fabiano,http://www.fightmetric.com/fighter-details/40389d39a92f5bfa
598,Ron Faircloth,http://www.fightmetric.com/fighter-details/453ee00c3e1ae9dd
599,Jason Fairn,http://www.fightmetric.com/fighter-details/adea9f0090aa8e14
600,Maiquel Falcao,http://www.fightmetric.com/fighter-details/d58478ded5534695
601,Brodie Farber,http://www.fightmetric.com/fighter-details/91d73ee59347ac16
602,Chance Farrar,http://www.fightmetric.com/fighter-details/49c7236c737d7e59
603,Rodney Faverus,http://www.fightmetric.com/fighter-details/5af26b3201690d29
604,Paul Felder,http://www.fightmetric.com/fighter-details/e5010b1b94ca5755
605,JP Felty,http://www.fightmetric.com/fighter-details/954e3f4e2b0e6510
606,Tony Ferguson,http://www.fightmetric.com/fighter-details/22a92d7f62195791
607,Josh Ferguson,http://www.fightmetric.com/fighter-details/b0f316c60f8d3b47
608,Kevin Ferguson,http://www.fightmetric.com/fighter-details/27541033b97c076d
609,Rhadi Ferguson,http://www.fightmetric.com/fighter-details/15f4550e017f6c7d
610,CJ Fernandes,http://www.fightmetric.com/fighter-details/979f7edbb6980b0d
611,Bibiano Fernandes,http://www.fightmetric.com/fighter-details/cbc071cb20ea59c7
612,Alexandre Ferreira,http://www.fightmetric.com/fighter-details/28ba5f27e473420c
613,Diego Ferreira,http://www.fightmetric.com/fighter-details/f53d4f21d1b5f2dc
614,Cezar Ferreira,http://www.fightmetric.com/fighter-details/dbc17725b887860a
615,Scott Ferrozzo,http://www.fightmetric.com/fighter-details/977081bc01197656
616,Drew Fickett,http://www.fightmetric.com/fighter-details/d814f5192e58fb2f
617,Scott Fiedler,http://www.fightmetric.com/fighter-details/0ec821423baa26bd
618,Ron Fields,http://www.fightmetric.com/fighter-details/6e380a4d73ab4f0e
619,Edwin Figueroa,http://www.fightmetric.com/fighter-details/bbfca6d5c27d9cd8
620,Anthony Figueroa,http://www.fightmetric.com/fighter-details/daff32bc96d1eabf
621,Paulo Filho,http://www.fightmetric.com/fighter-details/2abdead94ce73552
622,Andre Fili,http://www.fightmetric.com/fighter-details/8fd808923cffff82
623,Mirko Filipovic,http://www.fightmetric.com/fighter-details/c32fb8c0f6471a4d
624,Brady Fink,http://www.fightmetric.com/fighter-details/997b4f52f76a0b53
625,Jan Finney,http://www.fightmetric.com/fighter-details/3317823959d32a05
626,Jesse Finney,http://www.fightmetric.com/fighter-details/0496cdac0bc9edd8
627,Luigi Fioravanti,http://www.fightmetric.com/fighter-details/9583662df31d943f
628,Luiz Firmino,http://www.fightmetric.com/fighter-details/16d09e800ad7ec79
629,Spencer Fisher,http://www.fightmetric.com/fighter-details/f34312c2ccfa0e00
630,Jon Fitch,http://www.fightmetric.com/fighter-details/6f018c039b4d5d80
631,Colin Fletcher,http://www.fightmetric.com/fighter-details/7d09200f6a77b20e
632,Kenny Florian,http://www.fightmetric.com/fighter-details/cb139171ed1b69fe
633,Cody Floyd,http://www.fightmetric.com/fighter-details/8164250600b7c91b
634,Caros Fodor,http://www.fightmetric.com/fighter-details/01d2ed8c502e3828
635,Matt Foki,http://www.fightmetric.com/fighter-details/5de61b03868035ff
636,Mal Foki,http://www.fightmetric.com/fighter-details/fa534853eb195270
637,AJ Fonseca,http://www.fightmetric.com/fighter-details/0adf1aacda5e26ac
638,Rob Font,http://www.fightmetric.com/fighter-details/05339613bf8e9808
639,Claudionor Fontinelle,http://www.fightmetric.com/fighter-details/7a82635ffa9b59fe
640,Jesse Forbes,http://www.fightmetric.com/fighter-details/947eccadb72f4f6f
641,Sterling Ford,http://www.fightmetric.com/fighter-details/a71ce6ff0b4a9dbb
642,Renee Forte,http://www.fightmetric.com/fighter-details/44bc27bfa76dcd9e
643,Brian Foster,http://www.fightmetric.com/fighter-details/3dc3022232b79c7a
644,Xavier Foupa-Pokam,http://www.fightmetric.com/fighter-details/ec33146e43e58933
645,Brandon Foxworth,http://www.fightmetric.com/fighter-details/f65a0eb902f9476b
646,Hermes Franca,http://www.fightmetric.com/fighter-details/e0ec3c3b6b611f7e
647,Francisco France,http://www.fightmetric.com/fighter-details/ecfdbf38681a59ba
648,John Franchi,http://www.fightmetric.com/fighter-details/b9532d815060de7f
649,Rich Franklin,http://www.fightmetric.com/fighter-details/d897897060f10a3a
650,Zoila Frausto,http://www.fightmetric.com/fighter-details/040d3b4c735541aa
651,Zane Frazier,http://www.fightmetric.com/fighter-details/d3711d3784b76255
652,Gary Frazier,http://www.fightmetric.com/fighter-details/3beeeafcbc8b4cbc
653,Jason Freeman,http://www.fightmetric.com/fighter-details/5870bd1eadf4f322
654,Ian Freeman,http://www.fightmetric.com/fighter-details/b4bc2e3353a770b5
655,Willamy Freire,http://www.fightmetric.com/fighter-details/f1f37d667bcd0d27
656,Rafael Freitas,http://www.fightmetric.com/fighter-details/14b9e0f2679a2205
657,Mike French,http://www.fightmetric.com/fighter-details/756f45905fb20cb5
658,Clay French,http://www.fightmetric.com/fighter-details/73321668ff977f1b
659,Don Frye,http://www.fightmetric.com/fighter-details/271fe91f4ba9d2c5
660,Tony Fryklund,http://www.fightmetric.com/fighter-details/253de74457bd6374
661,Jesse Fujarczyk,http://www.fightmetric.com/fighter-details/c3c38c86f5ab9b5c
662,Megumi Fujii,http://www.fightmetric.com/fighter-details/fb6c531726447ff3
663,Katsuhisa Fujii,http://www.fightmetric.com/fighter-details/d71d968dc6ecfdaf
664,Kazuyuki Fujita,http://www.fightmetric.com/fighter-details/b1605ea39fba6af6
665,Keisuke Fujiwara,http://www.fightmetric.com/fighter-details/ccd58ff71e260ed5
666,Riki Fukuda,http://www.fightmetric.com/fighter-details/7c35f869033901ae
667,Sam Fulton,http://www.fightmetric.com/fighter-details/1f5f75658551f2d3
668,Travis Fulton,http://www.fightmetric.com/fighter-details/911fb265462f0d94
669,Masakatsu Funaki,http://www.fightmetric.com/fighter-details/aa3153a9941b4d44
670,Ricardo Funch,http://www.fightmetric.com/fighter-details/e9e1acc96536bb4f
671,Katsuaki Furuki,http://www.fightmetric.com/fighter-details/c3e2eca94b2320bc
673,James Gabert,http://www.fightmetric.com/fighter-details/fcd8b623892b9a10
674,Claudia Gadelha,http://www.fightmetric.com/fighter-details/ec34349e7dffcde7
675,Alavutdin Gadjiev,http://www.fightmetric.com/fighter-details/a7a79b8efbceaaac
676,Sheila Gaff,http://www.fightmetric.com/fighter-details/837d30395faca41e
677,Mitch Gagnon,http://www.fightmetric.com/fighter-details/b8592b4a383696cd
678,Brandon Gaines,http://www.fightmetric.com/fighter-details/8e6cfbd455f0f9c2
679,Travis Galbraith,http://www.fightmetric.com/fighter-details/06dc1a58663579d2
680,Dave Galera,http://www.fightmetric.com/fighter-details/0876d21328cf4a45
681,Zelg Galesic,http://www.fightmetric.com/fighter-details/8a1b4330c7957961
682,Turrell Galloway,http://www.fightmetric.com/fighter-details/7e654edcddd71550
683,Eric Galvan,http://www.fightmetric.com/fighter-details/ad3fdba28a7540cf
684,Marcos Galvao,http://www.fightmetric.com/fighter-details/e15d0a2519d6a0b5
685,Andre Galvao,http://www.fightmetric.com/fighter-details/45fe6765c56d8018
686,Lucas Gamaza,http://www.fightmetric.com/fighter-details/289a3b69b85da7cd
687,Joey Gambino,http://www.fightmetric.com/fighter-details/10559c53de0b950e
688,Manvel Gamburyan,http://www.fightmetric.com/fighter-details/cc6f9d1e89f3449a
689,Ariel Gandulla,http://www.fightmetric.com/fighter-details/41904fc4d3f5bffc
690,Sean Gannon,http://www.fightmetric.com/fighter-details/6d7886b094b471ac
691,Cody Garbrandt,http://www.fightmetric.com/fighter-details/d8c7c61b176e3994
692,Edgar Garcia,http://www.fightmetric.com/fighter-details/8d49545dadf9b919
693,Alejandro Garcia,http://www.fightmetric.com/fighter-details/e5dc36e0aba7e9da
694,Leonard Garcia,http://www.fightmetric.com/fighter-details/917e53fa0adea0d3
695,Alex Garcia,http://www.fightmetric.com/fighter-details/a2b12c3f3d60ff69
696,David Gardner,http://www.fightmetric.com/fighter-details/70167689d6a01793
697,Rulon Gardner,http://www.fightmetric.com/fighter-details/4f7e290e71d60f87
698,Pablo Garza,http://www.fightmetric.com/fighter-details/8e5bfd4e82352340
699,Azamat Gashimov,http://www.fightmetric.com/fighter-details/a1b0715c4fd2dbd3
700,Brian Gassaway,http://www.fightmetric.com/fighter-details/e4770d5ed44a3970
701,Kelvin Gastelum,http://www.fightmetric.com/fighter-details/8c0580d4fff106c1
702,Willie Gates,http://www.fightmetric.com/fighter-details/6ded9184b2284645
703,Louis Gaudinot,http://www.fightmetric.com/fighter-details/b72a60a0cadff408
704,Charlene Gellner,http://www.fightmetric.com/fighter-details/effd0b70e6749ab2
705,Chad George,http://www.fightmetric.com/fighter-details/14e797332ea32cdb
706,Paul Georgieff,http://www.fightmetric.com/fighter-details/2f1700b3a4a09bc7
707,Brian Geraghty,http://www.fightmetric.com/fighter-details/15edcf67ccf5be84
708,Derek Getzel,http://www.fightmetric.com/fighter-details/42883268854b78be
709,Darrel Gholar,http://www.fightmetric.com/fighter-details/a24e080000fa7a35
710,Tiki Ghosn,http://www.fightmetric.com/fighter-details/cb6783c39c01d896
711,Christos Giagos,http://www.fightmetric.com/fighter-details/de45aaae23dfa392
712,Nick Gibbons,http://www.fightmetric.com/fighter-details/96a221341035b701
713,James Giboo,http://www.fightmetric.com/fighter-details/f74e037b97917027
714,Cody Gibson,http://www.fightmetric.com/fighter-details/700a674c042b7a96
715,Lance Gibson,http://www.fightmetric.com/fighter-details/63eedfcc73071d41
716,Lee Gibson,http://www.fightmetric.com/fighter-details/69db199087a1a792
717,Kenny Giddens,http://www.fightmetric.com/fighter-details/db8b800176d26f6e
718,Joey Gilbert,http://www.fightmetric.com/fighter-details/6bb1d2b714d4b3bc
719,Kultar Gill,http://www.fightmetric.com/fighter-details/42c96a9c4802e2e1
720,Jesse Gillespie,http://www.fightmetric.com/fighter-details/160b931119c1bf91
721,Jason Gilliam,http://www.fightmetric.com/fighter-details/91720876db0ee468
722,Krishaun Gilmore,http://www.fightmetric.com/fighter-details/10ccdcd14c3dfcf1
723,Bob Gilstrap,http://www.fightmetric.com/fighter-details/c96518b7f6881004
724,Demetrius Gioulacos,http://www.fightmetric.com/fighter-details/a58114c6dd0add64
725,He-Man Gipson,http://www.fightmetric.com/fighter-details/3e03cec9767d37e6
726,Mike Glenn,http://www.fightmetric.com/fighter-details/ed133185689088b3
727,Clint Godfrey,http://www.fightmetric.com/fighter-details/bd85ca0bb4f26cfc
728,Jason Godsey,http://www.fightmetric.com/fighter-details/5ca158b1cc9cb242
729,Allan Goes,http://www.fightmetric.com/fighter-details/e62b36885ecdac27
730,Jonny Goh,http://www.fightmetric.com/fighter-details/e86af30738a5452a
731,Sergio Gomez,http://www.fightmetric.com/fighter-details/af1e5c64b8663aa0
732,David Gomez,http://www.fightmetric.com/fighter-details/489413d3be819647
733,Frank Gomez,http://www.fightmetric.com/fighter-details/a0a680fe2f6cc8e6
734,Alan Gomez,http://www.fightmetric.com/fighter-details/0a66de3a797cf73a
735,Ulysses Gomez,http://www.fightmetric.com/fighter-details/1e35aa8955794580
736,Takanori Gomi,http://www.fightmetric.com/fighter-details/3be081c29bf734d9
737,Akihiro Gono,http://www.fightmetric.com/fighter-details/b2acebbef8da14ea
738,Gabriel Gonzaga,http://www.fightmetric.com/fighter-details/270b89c00ef0c55c
739,Nick Gonzalez,http://www.fightmetric.com/fighter-details/28d8638ea0a71908
740,Fernando Gonzalez,http://www.fightmetric.com/fighter-details/be5aab761c40ef35
741,Kier Gooch,http://www.fightmetric.com/fighter-details/1bda4867f1baceac
742,Gary Goodridge,http://www.fightmetric.com/fighter-details/fbbde91f7bc2d3c5
743,Jordan Goodwin,http://www.fightmetric.com/fighter-details/7f98d9d5a10fa25c
744,Gerard Gordeau,http://www.fightmetric.com/fighter-details/279093302a6f44b3
745,Eddie Gordon,http://www.fightmetric.com/fighter-details/8cad40a75e5c97f5
746,Tim Gorman,http://www.fightmetric.com/fighter-details/c10eb2f12c489f6d
747,Chase Gormley,http://www.fightmetric.com/fighter-details/052ceb8976695342
748,Jonathan Goulet,http://www.fightmetric.com/fighter-details/fb1538b46877a695
749,Wilson Gouveia,http://www.fightmetric.com/fighter-details/af5b208e97f5d382
750,Todd Gouwenberg,http://www.fightmetric.com/fighter-details/c44acf87e376c62b
751,Hugo Govea,http://www.fightmetric.com/fighter-details/2391a73686200c5d
752,Roger Gracie,http://www.fightmetric.com/fighter-details/a6bbd3df469c6bea
753,Rodrigo Gracie,http://www.fightmetric.com/fighter-details/36877f0e62b25b96
754,Ralph Gracie,http://www.fightmetric.com/fighter-details/a9c45a8b21eabadc
755,Ralek Gracie,http://www.fightmetric.com/fighter-details/84283233ec42be5f
756,Ryan Gracie,http://www.fightmetric.com/fighter-details/0c3838c8f7c620c2
757,Rickson Gracie,http://www.fightmetric.com/fighter-details/194fc025f9355db6
758,Daniel Gracie,http://www.fightmetric.com/fighter-details/82d6a9ae41aac3f7
759,Rolles Gracie,http://www.fightmetric.com/fighter-details/e4a9dbade7c7e1a7
760,Royler Gracie,http://www.fightmetric.com/fighter-details/b807814d977682eb
761,Renzo Gracie,http://www.fightmetric.com/fighter-details/aae0897825336b1a
762,Cesar Gracie,http://www.fightmetric.com/fighter-details/079488710f012779
763,Crosley Gracie,http://www.fightmetric.com/fighter-details/52d92050a046bc17
764,Royce Gracie,http://www.fightmetric.com/fighter-details/429e7d3725852ce9
765,Igor Gracie,http://www.fightmetric.com/fighter-details/722b870449243083
766,Scott Graham,http://www.fightmetric.com/fighter-details/6e4acc2c115215b5
767,Steven Graham,http://www.fightmetric.com/fighter-details/3e514f437c51ce0a
768,TJ Grant,http://www.fightmetric.com/fighter-details/a26198ba5093147e
769,Davey Grant,http://www.fightmetric.com/fighter-details/113df4fde64735c6
770,Sam Greco,http://www.fightmetric.com/fighter-details/6d12031661db8ac8
771,Bobby Green,http://www.fightmetric.com/fighter-details/887961364be5ceb3
772,Matt Grice,http://www.fightmetric.com/fighter-details/bfc2fc38a0e20211
773,Tyson Griffin,http://www.fightmetric.com/fighter-details/20205040232ed0f3
774,Forrest Griffin,http://www.fightmetric.com/fighter-details/fcffee71cff5530e
775,Chad Griggs,http://www.fightmetric.com/fighter-details/fdf18227faa596dd
776,Chuck Grigsby,http://www.fightmetric.com/fighter-details/7fb4234670271505
777,Rodrigo Gripp,http://www.fightmetric.com/fighter-details/dde70a112e053a6c
778,Josh Grispi,http://www.fightmetric.com/fighter-details/60ba33c3f555a7a3
779,Kendall Grove,http://www.fightmetric.com/fighter-details/234f3767ff0e5701
780,Neil Grove,http://www.fightmetric.com/fighter-details/36a432f22144843e
781,Chris Gruetzemacher,http://www.fightmetric.com/fighter-details/feaf00f3373435d6
782,Vik Grujic,http://www.fightmetric.com/fighter-details/1e7483dbff40b84b
783,Nandor Guelmino,http://www.fightmetric.com/fighter-details/1abfb658cd4f8533
784,Shannon Gugerty,http://www.fightmetric.com/fighter-details/9f1641c08cf8fbe2
785,Clay Guida,http://www.fightmetric.com/fighter-details/c47df9303d318c67
786,Melvin Guillard,http://www.fightmetric.com/fighter-details/ccd1299e0345e0ce
787,Chris Guillen,http://www.fightmetric.com/fighter-details/da0f33e4255f99eb
788,Marcelo Guimaraes,http://www.fightmetric.com/fighter-details/0c9c0a43d3f3f49d
789,Brad Gumm,http://www.fightmetric.com/fighter-details/4d74641fac830182
790,John Gunderson,http://www.fightmetric.com/fighter-details/a0c139b34f11421a
791,Jorge Gurgel,http://www.fightmetric.com/fighter-details/04d5718ed2661e8c
792,Fabio Gurgel,http://www.fightmetric.com/fighter-details/8377c5572cb356f3
793,Andre Gusmao,http://www.fightmetric.com/fighter-details/cc300e9aa3063431
794,Alexander Gustafsson,http://www.fightmetric.com/fighter-details/3c6976f8182d9527
795,Mike Guymon,http://www.fightmetric.com/fighter-details/eaea0fc7b76525a8
797,Keith Hackney,http://www.fightmetric.com/fighter-details/bf12aca029bfcc47
798,Steve Hadsel,http://www.fightmetric.com/fighter-details/99793cf88c5adeee
799,Tim Hague,http://www.fightmetric.com/fighter-details/219a254e15d60135
800,Stoney Hale,http://www.fightmetric.com/fighter-details/206a7d47eb62170e
801,Mark Hall,http://www.fightmetric.com/fighter-details/18524b46c570730b
802,Uriah Hall,http://www.fightmetric.com/fighter-details/65578a75fa7900e3
803,Dennis Hallman,http://www.fightmetric.com/fighter-details/8a8a84b743ae7699
804,Piotr Hallmann,http://www.fightmetric.com/fighter-details/a3be148af5c7b088
805,Tony Halme,http://www.fightmetric.com/fighter-details/bad28b7b34f334de
806,John Halverson,http://www.fightmetric.com/fighter-details/88c8f47241d90040
807,Seohee Ham,http://www.fightmetric.com/fighter-details/165c244bcca3ed26
808,Frank Hamaker,http://www.fightmetric.com/fighter-details/c3c23c99477c041b
809,Kazuhiro Hamanaka,http://www.fightmetric.com/fighter-details/1b4d6971bb18b82c
810,Matt Hamill,http://www.fightmetric.com/fighter-details/98b80a717b9bda17
811,Jeremy Hamilton,http://www.fightmetric.com/fighter-details/7ada6ea792a34424
812,Anthony Hamilton,http://www.fightmetric.com/fighter-details/c727c7d31c50c4cf
813,Jared Hamman,http://www.fightmetric.com/fighter-details/23459ee7e373b98f
814,James Hammortree,http://www.fightmetric.com/fighter-details/1f77fce698e80488
815,Joachim Hansen,http://www.fightmetric.com/fighter-details/86e388ed20761ad9
816,Antoni Hardonk,http://www.fightmetric.com/fighter-details/69b69c0178c4004d
817,Dan Hardy,http://www.fightmetric.com/fighter-details/473ce3aa581251a2
818,Baru Harn,http://www.fightmetric.com/fighter-details/848809f3986b4977
819,Scott Harper,http://www.fightmetric.com/fighter-details/14a433bccba87016
820,Phil Harris,http://www.fightmetric.com/fighter-details/ba043b03eb799063
821,Gerry Harris,http://www.fightmetric.com/fighter-details/30cd319d39ee689b
822,Gerald Harris,http://www.fightmetric.com/fighter-details/c4b81cdecd5d6abe
823,Walt Harris,http://www.fightmetric.com/fighter-details/03f982ca3735070c
824,Collin Hart,http://www.fightmetric.com/fighter-details/16bf6a73bdd302cd
825,Dale Hartt,http://www.fightmetric.com/fighter-details/058e4e08a1ad8aba
826,Luke Hartwig,http://www.fightmetric.com/fighter-details/34f3869747bf8fa9
827,Clay Harvison,http://www.fightmetric.com/fighter-details/83a477a7dba1ca58
828,Hidehiko Hasegawa,http://www.fightmetric.com/fighter-details/2a2eeee20ef049cf
829,Chris Haseman,http://www.fightmetric.com/fighter-details/5bd533d50c8e7b8a
830,Takayo Hashi,http://www.fightmetric.com/fighter-details/ae4343d29c68e9d0
831,Tomohiko Hashimoto,http://www.fightmetric.com/fighter-details/a890f9a791ed615d
832,Justin Haskins,http://www.fightmetric.com/fighter-details/77940e45bc86208e
833,Hayder Hassan,http://www.fightmetric.com/fighter-details/cf615eb4b7862c76
834,Daiki Hata,http://www.fightmetric.com/fighter-details/c76ceda100ac0fad
835,John Hathaway,http://www.fightmetric.com/fighter-details/28f3c2258a1d8874
836,Chris Hawk,http://www.fightmetric.com/fighter-details/9460c867aae1987e
837,Del Hawkins,http://www.fightmetric.com/fighter-details/885e7f70dcac0007
838,Tommy Hayden,http://www.fightmetric.com/fighter-details/0871254cd790c250
839,Ryan Hayes,http://www.fightmetric.com/fighter-details/a620638435de0628
840,Mike Hayes,http://www.fightmetric.com/fighter-details/0cfbbfa0ba6d9855
841,Gerric Hayes,http://www.fightmetric.com/fighter-details/7d6a3546c988cdc0
842,Josh Haynes,http://www.fightmetric.com/fighter-details/6ef58dabef8beb15
843,Dustin Hazelett,http://www.fightmetric.com/fighter-details/a149d6bc670cdb60
844,James Head,http://www.fightmetric.com/fighter-details/19a8cce18a1cef9e
845,Pat Healy,http://www.fightmetric.com/fighter-details/50d2f0018bcf9eef
846,Ryan Healy,http://www.fightmetric.com/fighter-details/f3eb664db7fb1df3
847,Spencer Hearns,http://www.fightmetric.com/fighter-details/d85cf12439945941
848,David Heath,http://www.fightmetric.com/fighter-details/4f95f74620a6b7a4
849,Chris Heatherly,http://www.fightmetric.com/fighter-details/bad8be5827ea1bf1
850,Jake Hecht,http://www.fightmetric.com/fighter-details/e57fdbea1b828202
851,Nick Hein,http://www.fightmetric.com/fighter-details/2816ced060a21be3
852,Delson Heleno,http://www.fightmetric.com/fighter-details/970beed85bc46b63
853,Elisha Helsper,http://www.fightmetric.com/fighter-details/0971be7d94e109e1
854,Dan Henderson,http://www.fightmetric.com/fighter-details/1ccf4e7caff270df
855,Benson Henderson,http://www.fightmetric.com/fighter-details/2676b28836a5a836
856,Johny Hendricks,http://www.fightmetric.com/fighter-details/0941df56f6ac954b
857,Josh Hendricks,http://www.fightmetric.com/fighter-details/7649c4c95b824488
858,Claudio Silva,http://www.fightmetric.com/fighter-details/6f7c616b98e18c29
859,Dave Herman,http://www.fightmetric.com/fighter-details/cbd6f1abf955e628
860,Ed Herman,http://www.fightmetric.com/fighter-details/06f36cf4bd97ec77
861,Junior Hernandez,http://www.fightmetric.com/fighter-details/915c8d39d4a0e7d1
862,Noe Hernandez,http://www.fightmetric.com/fighter-details/df2cf66d8c0123db
863,Joe Hernandez,http://www.fightmetric.com/fighter-details/4a76daef28549957
864,Paul Herrera,http://www.fightmetric.com/fighter-details/440c9dbab63528fb
865,Felice Herrig,http://www.fightmetric.com/fighter-details/b6850671a008bf9a
866,Heath Herring,http://www.fightmetric.com/fighter-details/7450525c7ba032a0
867,Jon Hess,http://www.fightmetric.com/fighter-details/32a3025d5db456ae
868,Clint Hester,http://www.fightmetric.com/fighter-details/92b62174c175ce19
869,Jimy Hettes,http://www.fightmetric.com/fighter-details/893d51aaf024eddd
870,Conor Heun,http://www.fightmetric.com/fighter-details/fdb02029556ff4ed
871,Marcus Hicks,http://www.fightmetric.com/fighter-details/e69c5ce12f4e762b
872,Jay Hieron,http://www.fightmetric.com/fighter-details/5bb0a618ad03ac64
873,Lee Higgins,http://www.fightmetric.com/fighter-details/88432fe79d5091d9
874,Jason High,http://www.fightmetric.com/fighter-details/e5d03e4d966126bd
875,Richie Hightower,http://www.fightmetric.com/fighter-details/318e629d1eb7aa49
876,Isaiah Hill,http://www.fightmetric.com/fighter-details/86b30a86664cb6e4
877,Corey Hill,http://www.fightmetric.com/fighter-details/abbc737317f66b81
878,Angela Hill,http://www.fightmetric.com/fighter-details/f0feeb2192937424
879,Branden Lee,http://www.fightmetric.com/fighter-details/06f0ffa6446c5b6d
880,Hatsu Hioki,http://www.fightmetric.com/fighter-details/ef7fa30364cbe7f2
881,Kuniyoshi Hironaka,http://www.fightmetric.com/fighter-details/9d4522df6fc49a47
882,Mizuto Hirota,http://www.fightmetric.com/fighter-details/35faad160d346839
883,Yuji Hisamatsu,http://www.fightmetric.com/fighter-details/8332a607df696345
884,Matt Hobar,http://www.fightmetric.com/fighter-details/b57edace7b647f07
885,Bobby Hoffman,http://www.fightmetric.com/fighter-details/afaad7d6a581e307
886,Sam Hoger,http://www.fightmetric.com/fighter-details/84a067c46306a737
887,Chris Holdsworth,http://www.fightmetric.com/fighter-details/fc60ecf0671b9489
888,Roger Hollett,http://www.fightmetric.com/fighter-details/27d65e9d0fba61ea
889,Max Holloway,http://www.fightmetric.com/fighter-details/150ff4cc642270b9
890,Holly Holm,http://www.fightmetric.com/fighter-details/634e2fb70bde3fd5
891,Rex Holman,http://www.fightmetric.com/fighter-details/b5ea750025697880
892,Kurt Holobaugh,http://www.fightmetric.com/fighter-details/a7151778b3381036
893,Patrick Holohan,http://www.fightmetric.com/fighter-details/6e7c758f5cdec01a
894,Ben Holscher,http://www.fightmetric.com/fighter-details/6070f16bcfd89fcf
895,Mark Holst,http://www.fightmetric.com/fighter-details/c11f50e9c1513ce9
896,Sabah Homasi,http://www.fightmetric.com/fighter-details/71f048adbfed5b49
897,Mark Hominick,http://www.fightmetric.com/fighter-details/0a97691039c4bbfb
898,Satoshi Honma,http://www.fightmetric.com/fighter-details/d2b1c1317a39f6c6
899,David Hood,http://www.fightmetric.com/fighter-details/5af480a3b2e1726b
900,Dan Hooker,http://www.fightmetric.com/fighter-details/193b9d1858bc4df3
901,Moti Horenstein,http://www.fightmetric.com/fighter-details/baf942f4bcb09894
902,Kyoji Horiguchi,http://www.fightmetric.com/fighter-details/98aa60cf58071fd6
903,Jeremy Horn,http://www.fightmetric.com/fighter-details/8d26912cd2aeb366
904,Matt Horning,http://www.fightmetric.com/fighter-details/21632ba272c0785a
905,Chris Horodecki,http://www.fightmetric.com/fighter-details/e29cf523ebd155c5
906,Matt Horwich,http://www.fightmetric.com/fighter-details/049d698d773eb3e1
907,John Hosman,http://www.fightmetric.com/fighter-details/57591bbf1623574e
908,Saeed Hosseini,http://www.fightmetric.com/fighter-details/21f2974fd08085e3
909,Jeff Hougland,http://www.fightmetric.com/fighter-details/97a8f39186f489db
910,Trey Houston,http://www.fightmetric.com/fighter-details/c6668eeb261588d3
911,Jamie Houston,http://www.fightmetric.com/fighter-details/4b1896310a907656
912,Brian Houston,http://www.fightmetric.com/fighter-details/36fbaa49a09ff997
913,John Howard,http://www.fightmetric.com/fighter-details/fc31f896cde2bc2e
914,Harold Howard,http://www.fightmetric.com/fighter-details/a2b06ca02bca14c0
915,Shane Howell,http://www.fightmetric.com/fighter-details/a7de976620f2ed13
916,Roger Huerta,http://www.fightmetric.com/fighter-details/daf1b84aebd6602b
917,Casey Huffman,http://www.fightmetric.com/fighter-details/737d93a42b8c2e94
918,Mark Hughes,http://www.fightmetric.com/fighter-details/d62bb4d84a7267ba
919,Matt Hughes,http://www.fightmetric.com/fighter-details/621a6c59f88a44fe
920,David Hulett,http://www.fightmetric.com/fighter-details/b0718335e9868cfd
921,Bryan Humes,http://www.fightmetric.com/fighter-details/b9c75e7fc910f587
922,Abongo Humphrey,http://www.fightmetric.com/fighter-details/cb1b4d237b0079e6
923,Mark Hunt,http://www.fightmetric.com/fighter-details/eef9b891edbd4604
924,Alex Hunter,http://www.fightmetric.com/fighter-details/baa5358456803df8
925,Joe Hurley,http://www.fightmetric.com/fighter-details/21b54430c8eeb9cc
926,Solomon Hutcherson,http://www.fightmetric.com/fighter-details/155bfc7ed36622df
928,Al Iaquinta,http://www.fightmetric.com/fighter-details/59279a7c978f7da0
929,Minoki Ichihara,http://www.fightmetric.com/fighter-details/4565d435005319c0
930,Sergey Ignatov,http://www.fightmetric.com/fighter-details/df9e9c1f65805d29
931,Valeri Ignatov,http://www.fightmetric.com/fighter-details/7b6ce3a9460565b5
932,Fabiano Iha,http://www.fightmetric.com/fighter-details/263ebd4a669e1e98
933,Seichi Ikemoto,http://www.fightmetric.com/fighter-details/81f38d1640c4e70d
934,Mikhail Iloukhine,http://www.fightmetric.com/fighter-details/b71667c778b6d9e5
935,Yusuke Imamura,http://www.fightmetric.com/fighter-details/2ce6541127b0e232
936,Masakazu Imanari,http://www.fightmetric.com/fighter-details/a4dd5c9a75763295
937,Brad Imes,http://www.fightmetric.com/fighter-details/4908c5ee68a50ee5
938,Chris Indich,http://www.fightmetric.com/fighter-details/d5b7fac960e58920
